explicit,id
True,54dRxD0vTYMMU9K78BehOx
True,6voLlGYgw17O4waayB76jR
True,5atfpWcI4x53LhRjeSAvl9
True,4vnJfkkluhvB1aIPOtwDj0
True,1Avc0D9EF0l67mW8uD35fY
True,6mpdYOHuOk8MRNGC0nbGgz
True,5OJgtJb3zmP5SNSgTvaUbR
True,5xRVjK6FFMCLmhYHrQe5mx
True,6lP17AFWdZ3u4qoImMW4mf
True,6knqAmNT0DKK4pRuXkBbET
True,7CcuNbYg9e2DpjezW91pau
True,0LETDMC78PedAWM8KsBGzI
True,0kBcACcT0fenJI69iPY8GV
True,0KEk7NDY6aEje7rUc0axfW
True,0qUrvJGWeTRXEkc5QRDhye
True,190RZue7hWCuOm0VUWXnfD
True,3fwcMLP7yPIAf09a87ItL0
True,6DZb7FphlihNdqgaC2CzWb
True,6hUQ1KkKwEO1hpG0NgvIaj
True,7cjcScowB78IqQnovi2mo1
False,5jLjIDjZVsNkv5pO3O5jFv
True,5laJQExDS3mMxnH7Z6Dd3k
True,0jrhb1VFqv0WO3FSp1a1vZ
True,02byuXVIeKM6s6hVzK6L8U
True,4fILnOUTxmViQCL8MuPOje
True,1FkvZkP5rI6pS3iQ4mvhOM
True,0vTkq23UZfebCdLIA2EAUw
True,3UwFOoonwJSTpzgW3qT8Fx
True,5zl4VwJeem9lC4hdDJB8nh
True,11VWt4ZfyTr5f0I8sMSc30
True,6PH8A2oBU4vmnIsPK46OzM
True,2ZCLoRCVkgcqTtbJZkKWnJ
True,4YGakj64dlzRGqfZ9RwYJl
True,72qOaZOlsZvLcK58Nv6rwg
True,6Z1sApkAdcoNNePKeGZ2Ib
True,4782McXpxdiHK9s6ofaAag
True,5l5mMOxRtzTQLiKSTENB8z
True,4RUUrbTJN4Ll7t7yH0149z
True,2UQg2SFyJoDR8poZLecJEn
True,7rai3fyI11jExpOK0axxlN
True,2GshsuKan00eQw5VsaYBM4
True,0UQ9g8jD1pYMqFUIVn9QfC
True,1Sd8lteXFxM9Ukv29N2066
True,5bzgFzV2CM9KRlh0Nn4GSq
True,4ADRtq2ocEDpt8BqIIHRAh
True,2lnS9BtKTyzezIzHsC7rm2
True,2e9G7RltjVOLbcAOvTpex1
True,18CyVihtQ2dkR9SYDwNQJg
True,1FZUpwuByiwqBsKuToM1Km
True,0rFzFkGkZcOd0EiooG8Hjy
True,4EvOeYs1gjXcUqtbC9P01f
True,1cwFTWoVWIPpNIyn2vxXuw
True,2psxiQi7MRssILQwZnjoCl
True,7jiNf99DONRrOlHBnw8nxq
True,6FLMGq4oNv9r3iXYymLG5Z
True,2fDesKemHaOQvgyp12O7ZS
True,40wlZ721NlUIajV1lB7fdj
True,5C45G6PXZk7DkS3aE6EFlv
True,4cFQAO614EgDJw8ZBWLqEc
True,7FjnMECwbi87dHqkCBvyc6
True,6aWONJSLs4CZY1FJt10U2n
True,33FnSrvE2o9gB9Iwupk0e2
True,55Kp9pSeHWYFyj79S8TvxS
True,7BW6RwSAkl9qhBpfPw46Ab
True,2DomvByLPJYN69zBlXvZli
True,5vCaP9F6Zlef2SzVsue4kz
True,7I6APxpjmnf03FmuFByKQb
True,1kljIk9VMgdNGZLX3Jk60s
True,0exb0K7vsjf5bXWLJJhAuF
True,0exb0K7vsjf5bXWLJJhAuF
True,6D8wb7eJfICCQunuy6hHKi
True,4HF6gIWAAmdDjzU59Ohd1I
True,4n0pW6Oh3arTYWrzkI4F1K
False,2L9FQLoRs0Fz0Ih2j4qkJb
True,6b35a3vcm67cR9yZt9Sb74
True,69qcLLfT6KNCIJG9RdRMxv
True,4g9I7vzSMuKXML3xQiiF0m
True,5IHz7XMnfw6mM388JNtdvW
True,3NlVLLOiMlENGDYZu02oNI
True,4pzrNLtIA61eOX873BHV6e
True,1RtRk8GZ0muFgphW6QcNZt
True,4akAnIlwjpmbw5J2UyAWIx
True,5lTdDu3OECiMCZrZFgPMk2
True,1o7er32sSeGBkZUTQwSFWr
True,2j6a3O7gYz1uXkSk5jDjGN
True,4SNq0tH4QIsbGvKB7HZxqq
True,1acBr8MHlaTHOu2WPtXeJd
True,2zSh7S9OpO4eaeLVTapFtg
True,7nvS9o0iRUp1Ak9hmyhqtV
True,34EcBiNT5JfdelfUhJwwuT
True,3orAx1ySkWT9BeedYHMHes
True,39e1Id4EGwpVpabrQVdF91
True,1TPFQ0dMDTEiWihPdSX3HK
True,5cx2H0VTZqEwTZkNbJDu1d
True,0qz3GlFFbFPWuOfQoTbH9S
True,6GHW8rCzivn2JrKj6Zc7Nw
True,3v4v2aD4srUuRVYuIQp1cn
True,4pyz6ffBbja7adVBAhW8zh
True,41GGExrW5XGYiRRsZYtTPg
True,6wHYWpARN7jexaHQAFd79J
True,7Ezwtgfw7khBrpvaNPtMoT
True,7necy9QyYkUW605Nbn91zt
True,63cjlpUxX4lhXLHvvZtxQa
True,2J3AF2fWFt2nkLRn1LymOJ
True,0QdyqVGmNIEqxIMTFXvvO3
True,6MtWTKkTqk2Tg2IdTSUdAW
True,6zabCn2cZNwyWBmuBRyQzZ
True,0bSwyJQCQxtSKHtkkHsmAX
True,069HzxNlNcLGklOT9EHpkd
False,7aIlHKoqWxRAY8l655xaZf
False,6Kn9dyo383ua4CNceHjhT1
False,7LP4Es66zdY7CyjepqmvAg
False,7yws3pF3FFguwT2Psi6c15
False,4ClBrZH9GuZcE7BpPnurbT
False,74HYyiPRTUORYZAJyELL2k
False,4wje3nUds9oQbDLJ3bSl8G
False,2V2s9scwJqfpBPnXNdCSdo
False,46HmcTD1wfSgiWhJ0MMaxQ
False,76fRVLk8iHDGe4EfZgQkjV
False,14H10sPP9qzfWuPzjLbiya
False,2azzeE9yX68z8wvYBYveBD
False,7191DyEIdTSPjx5dtEZMlo
False,1AEOXkMjVJhRxkdHnw6aR7
True,574y1r7o2tRA009FW0LE7v
False,2ctvdKmETyOzPb2GiJJT53
False,73OIUNKRi2y24Cu9cOLrzM
False,3TO7bbrUKrOSPGRTB5MeCz
False,2TjdnqlpwOjhijHCwHCP2d
False,0vFOzaXqZHahrZp6enQwQb
False,1TKTiKp3zbNgrBH2IwSwIx
False,6FBPOJLxUZEair6x4kLDhf
False,05uGBKRCuePsf43Hfm0JwX
False,1tDWVeCR9oWGX8d5J9rswk
True,6rWFfzIa7vAYXvp5q67HPt
True,7ox9n4dmsc82pZ3Dpk3z9o
True,7qfBPZeeI3AvXP7ZbfR8Ze
True,7gjXhbuuV61dBFBp5IrkbR
True,6OJAdYbxkw1OJqs7bMqGBR
True,5hRMRDDURU02gCeM40PGMG
True,0m0r4XJIOSG4xNR8RZIBw2
True,6xOLwDKkMDFLAGnuj7SpYN
True,54D4byqESk3Mhkx01MCd1a
True,6u0TNKrHPWLIY9KXVYV7lh
False,2YWXw5VQNxbEU3UnugXby1
False,36ay470ni7vv8oj0v5D7pj
False,29JWFDsElqXsZo0gq5rnnQ
False,17bcSuFnCw2D61UvrSr3QX
False,5Shx3juP8y8cTYvMTRlhWN
False,4tWo3CdtNt2vd0PK06WdZY
False,0ZsbooV7M6tpsYvJ83t6oG
False,1mbBAgGpcqE13Zevc2NPah
False,2uONB47qSPjun3NlyJw8ef
False,0TJO9hd4nLwm7HqthC13Z3
False,6bGyWKT5Yr58Q3tOfSOp3Z
False,6z3zBNq6mzePYzmhRdVofp
False,3Z5SGrdiqEBcCWKzPw2sii
False,3wNsGhsldi7hFI932WRJwO
False,0jriThbKi8Kv4kK8E27Hxw
False,1inblNVWRokFx2RsLSrExM
False,5KzKRetO0ZOcE80GBEsGIE
False,0VsGoEuc2XI8OIWrrAJnSx
False,0864N72S2Nbl30b4b3q8FA
False,7uZDTsoqqkY4IdOnOgad6t
True,3ypktdJjZsysHw7JSscbM3
True,1hgLlj6HzBG99R9XcHw7yI
True,7q1OTJxBz0heO98QRefw0s
True,27UuHesTM8DWyhHKzjW9jM
True,5M5QXlxqa6Ps6QuprPIWRl
True,0CJVU3ZLw3M2Y6IugyjH62
True,2EcW94ak7kYH4mDMvI7iWg
True,3FS2UedN31634uF9wfuTcL
True,2mKouqwAIdQnMP43zxR89r
True,4P1KKKEY827kZE7FEvupC1
True,7IrJTt8IY6i3mJOkKvgHV4
True,1LLD1PVYVzbPqFSX9a9bRL
True,0bT1ZyCrWZIZnn7JyX0NFP
True,3Cm9g0PbYhJ2ZEh6As3VML
True,0LBUsqIx4UdiR7cqIPsGod
True,5voQ0CCmX5Bv1fItzrKr6B
True,0PNFxHWVEC0yRAJMnazIKz
True,39YYWeLAUCKLJA5ZHMElRL
True,0XLIbUgpfz39FRI69aTQLx
True,0iUMvIDTsi0jgjmVmEEWy7
True,2SO6T1KaYLu4yXP4qf286F
True,2elA6JLRaQ6iB7hxiuTKN4
True,4OcLeBfVjxjBn2LHEqHJVR
True,0w6cuipt4GDl0GVEz4axpw
True,2U8NdiK1FliqPotMCaZfw1
True,0bb8N5QUGsNzVfQL6spqzF
True,3v2vskSeENB6eZki97vyxy
True,41TYDIoQic8GbbA8G8TSk8
True,5KMlcR5fOTWtXuPbjmWWma
True,0hsRmpJjWVsRS9LbgQ9Axv
True,2vgrimLtTJpiGTXcABVJFZ
True,05glT9hviwa6ZuZoXt0Pnp
True,0KMYgSe9JWHloFeEVBU6qq
False,0WRl977RfV29yz1p3hjEpK
False,7t4O4gsLAVEtZJwIwoSS4e
True,5Q9nDWlFJzZKFnpl30dsns
True,3gnEcJt5Ul24HHfChZVMyE
True,2K5AyW5s7ymDRGUeobZYu4
True,2OxGh9pXqksQ3sMIo6ySJi
True,7t5t1cg1BcS0CdPE8YNLJe
True,01NlK4AyMWph9V1BSNPPyP
True,1LUzAOBayGJbQicMG5KOCf
False,1m4PSgrytPBFUmgTUOfpYp
False,405ilRcRsz8YcnWYwqKzx4
True,3I0HJlXeLyKZccJ4DZHUkZ
False,3v5AOU3h0UEngAkdLb35RS
True,03dOzzPMLRSt69m7YimZ4F
True,4szTjkZ2R656U4iuHhtMLQ
False,2P4OICZRVAQcYAV2JReRfj
False,5IZg7Ngm3CTOj9l00YSrt9
False,07Wqp9LcTwzdIyuI0twXjx
False,3Ai7wKn9UYkkNuygKgf4b2
False,7kbTZWt7DnzIzbkyzFE1PW
False,260jSxvzkFt71ksvkcy2ke
False,4zJ3S7wjKwPvLbWmeKhceh
False,35j3CjgBRoqLp8LsAKsQF4
False,3uEu7hcvgrSOrgnMxzqugh
False,3Q95VQL8yWRO8mkF6VoDzi
False,5vENpNhFdtArPAJgTAtnla
False,2K1zp0p7PVmrBUQu6evtfe
False,0JZ9TvOLtZJaGqIyC4hYZX
False,1rDETmcizen79JghAEm1Se
False,5Iy2Jj87Ha0C0IBlNE1I4y
False,0ct6r3EGTcMLPtrXHDvVjc
False,4eteOEGYlGM33q76CKdPom
False,6xNSaBtoPKlPhXsNT7ZwLd
False,51NdKunwa6yv4gjRQ3ccv3
False,6LPnHQr7o95lezO5Y6qJVE
False,0DWnDgcjCKseT8cqJAZ8QQ
False,3nSixKwsNItNoeAQCJqTd7
False,6kSiXgHH57aK60ESQ0L11W
False,5gTO7nO8PGwGlDo2RnWxha
False,7vF5RIx2jHtt9Y0OElOZKK
False,3p5z6hZE4twttR81jsbwKa
False,2tVb4P6lYZhH3sCnnWoDTD
False,2wWboDFZJPWXVNlHUbdSVQ
False,5rOedrAmTm10P624TWXK9K
False,4X8jImpljCdt2eDge8OzoQ
False,1gPVp4acBJk7vdTTwDs6rV
False,3kSXn1osC89W8JcPLozTzs
False,0W3xE0wwI1dORmrkbgTIkh
False,3tSwt3KHnIssz3vCjz3FPw
False,1xGeLehBZrhCGpyUFUjita
False,37f4ITSlgPX81ad2EvmVQr
False,7xbXQeepclfQNqI3mLPb3c
False,3eoyz3jZOHhko7hEwtEdnf
False,4weNSwkJeIbgP3TxtBcNx0
False,7rZjNS14d2R0JcOlHDPK7N
False,5ADMX2rLpxW8MlC3HLGJDF
False,5zm59ilkApsdH5cJRVFz1d
False,4rTSPf9iTKfI1Vhzpz7CXb
False,0CUbGs61barxaLWZkSm8EO
False,4gbTxDPmg2KOUpfp727PGT
False,2RZvxgQsFR1mUcwFZpsav9
False,5kihB9Op6uD7ViVhfuRnkv
False,5fiXA27viyX9WkPSHNr4HZ
False,5yjOhc3JKrznGouRHMagoJ
False,2y9ZbZ4MVsYf7lST40fjmO
False,65kmIUkajl0F8hjsxmkyHN
False,4dZmotGbzsZ5Cs5Hk6saFc
False,2vDV1IiMZeFHMnVpxarTYy
False,0dMjfy8ieqxZYaVzcMDNTD
False,5gjyKK9QCgsTHVNOAirheF
False,5jtatjei8pRzj8DjckfZFY
True,2OJfxZ3SPMYqcEqSDUIzXi
True,0XPk06eimgeCKhwzIZfXHC
True,460FGDs3pCeaF8HUsLYfyX
True,5rJ7LDWUfcDSo07zHwrGyt
True,0laQNECza3L6z2T77WsggB
True,0ovR3DnOShdQPnKO9nh0VH
True,3arsk50sJPwQJIaK7hm88m
True,59J1Iri3l2Ocn4MCJSEX3n
True,3uJGf94SCTnfC4ybF5Zl5b
True,1jQpOdWpJoKgpj9fCEK0nu
True,6TvJDaIEBdT1UQphV9naSh
True,4rkuoR4ZvKcON364E5hnWd
True,0UbtZSCEr089Z4pzqVBh1s
True,1wfc7iq5wfiIFX6pxj2srJ
True,0CP2uOw4USgCkJOvy9B5Jn
True,60eLNEXtaphCuVbHtzuWm6
True,6lHYXgNFFr6vn4TZjWR2rj
True,7e6eeZHrcjc39593NHmubf
True,5f6AKsSYmBCRYkjYoAfuRd
True,14l5Q92nwUIks8YvnehWNf
True,7EcSvTEqw1qB2ybQOY6Y8X
True,21568BeqVfw7G8ocDXWisg
True,2CMeLCh1LoHeRdtoBYAfrI
True,5oNMKIYXe28cwQiusEUYTT
True,0vqAafRu1ddaMsqXuVrOrs
True,69LKHhk2thOFYQgePbBBY8
True,1Kh2pju6Ip7rAYCCdSIWRu
True,7Bl8amPuC1k4i6WmoAGFNM
True,5QB09kxDMl1V1IWaciX2PG
True,4sD4QiUbuDzTvro3WS2pXN
True,4NlYgUpDS3K7m7mw4lsTM0
True,5Jmnbn0foFhe0f4mrs290B
True,71ea7EWba0EhICfAjtTpMQ
True,2udOCOa2uU2stTU9F3CUEQ
True,47gagtkx7IqUwJrwrGJKJc
True,2pVGVxmPQmKc6NgFw4iekJ
True,38iZnDP5DREpEzvGsBhYUJ
True,7GV5gVRx21zjbmr4B1buTp
True,7JkfHZ7ZI3zfS3YOoMAoXv
True,34Tl8XFtB3sIgcfEJNyStv
True,1XQZ8L0D4K2NYnbIMkNu03
True,6k9uJCdNNcLXzDsJi6xS2C
True,1fEmmVGMowsjAQPhCJnyA2
True,0c9Y036gzHt61460ngJyL0
True,2oHw0mNQGQbMDSShM4ZfdF
True,4BxLC8xQTLh4luUaFmg6HP
True,04ejFyef2WsIrutcGRuoDj
True,5ui3Gbud3v5YjQgFILiYGn
True,4wbINmkkgsrtCXRYG1MJkO
True,4tOuoJM9lGRHJ4E1DGst14
True,1GhPMp50GUuKTr2XlbY9rc
True,3ltVVS290gR2ecXjCqciGQ
True,0SacPJLsxoCRPH0rj5yX5P
True,1iGxnL3Lxh3lUxvGHuDs8A
True,7ji40oy9LRWpZ41vnMOodo
True,1KR0JVxJaArzuSEaOnxaFE
True,2A8rRs1UjZ5iKiaoHXR2pT
True,7ruTN9zUzvjdaOcrNHFZRW
True,0ydtgRQgCCLyH7RdIx3Stz
True,5kEVcbOHnuI7A2mUOBPQIn
True,3W4B69HN0YEopiISW9ny27
True,56LVAqdczJQwJjTNmhPKoJ
True,7AyUTunRfriSxK45FV5afF
True,7BZjsZRsLdMlfsTaHBtTTs
True,5fewe9dkYD7jjbUfIPhIEV
True,0w49fD7vCdj8KtNNQlyHCq
True,6Mg9hEbRWBMmL8VDqpMkdQ
True,0VytSB7uOwTmmxQsaGeRG1
True,2EHZSk776vV4PGENyHv9mc
True,3TWjcUzXbVksD2gq8cHPPM
True,1cH595CQjByclaFq3xH3WM
True,4jpEkGeoPxDWvVeKgL3KBM
True,50UJmtDlzLHfp1N50INVag
True,5BfrRAHdZP0xfbssVSrDvV
True,3B2eXTA0UwMgTW1aqTHLpN
True,3kRYsIZvKR9AsFh3k7TRJ4
True,0lua2bQR8tx6fkA8qgG6w2
True,3b9lSkYrqyEqzQjrwl5ffq
True,3ru1VFyrNOO19MKl1GiW5g
True,1uzNlaWrZRkkiolrXbsNs4
True,2a1tJtIAmEaZ4oWuXawEUv
True,3oBQu9O9OseuC45hdersXG
True,52YlEizU5jyJSWE3rcZEqM
True,1qlPLXFhs8aY40AbY4FLFB
True,0GK0QPWsOMo3a45xN4aQkM
True,5HBxtMgOvqCSkIXcdzxTVW
True,54v1JnBVgSAl5BP8UUJZ1m
True,34Qvc5bXyLbhJz7lHNF65W
True,3D1EO1XmRM1lT6Y8YMsnrN
True,6S6JZWpqDI2J63WZ06agDk
True,7i9oks1dmyzdpuULmnvfJm
True,2JKqDGeKVivrOGo21HwRR6
True,6M7ndz5TkK6x4Mxsvb4GNQ
True,5XVp6OTNuAgqAY6WWXpEXr
True,1KCojuSpHLJdlb4ztanQOp
True,20ai0Co84tm1AXy1nwfmyG
True,3r4GEmFl4mOLUyYgOShHVo
True,495uDvn7YwtNHVbssTal2r
True,49lf8NDmwhTiXkwMTIbwBb
True,7FpfgJfhAgvujVQRqnfmSi
True,5dMDE1y0ifUlxanllvrRNm
True,0P7NAX9dB7nkq3JL8xuO6Q
True,1aqY7lzzLIriVRqcex8LkT
True,5HIFgqahAyqJzVojBtC9H2
True,4ZGZxJD28PXsMvmqZcpUCZ
True,3XcLXMezQ64PKZ9i3PTRvW
True,1uqC2xz6zBNJpyLKriZC5X
True,41iIADhubtwRe7DLZCNuyf
True,1LdQzDtEEb9tdxMznbRef7
True,6nCod3XF7mmLJqXtyeP3pV
True,5O9ufnxGnbGMBGzFv68tBC
True,3H9BpaKIhMtD3jualADXVH
True,1jBTiWdqoTJPXwUrP9P45f
True,4hQg976TDOn7FJaSWjbnqe
True,5v1wf84LL9sIlEWu7GssyQ
True,1vGcg7WzrahEjCNUnfn3Xu
True,78KmCeR9ZMY02pM2ZfkERC
True,5cIUI6JzEQp0DgGC1ZuhUI
True,4TUZr0CeOr6lWs3uxW3gsE
True,1qfKybrYAzIHWkxEkQtAUV
True,5hIOsZ7ajQUsKeDUqWwzkp
True,60r0Sjr0IUQps55hKSyl6w
True,3jUUdB6r7xy3W7KwuPkm22
True,1mxMgtRy4SNWYw7sjglHVp
True,1Uz58kFMS8mtFXbveqfX5Z
True,7k36a9gH4ZRmXaBBczWqn3
True,2ShSgGrG1TccSZw9vEl9ow
True,0yrSMQW6LoLxHk2wQpCZzV
True,7FsSpHboQHQmVaSklJuZ49
True,3LljOJYp8RNThISB2JhB19
True,3DyawPubOI2qS4qgDHvUmd
True,5FPa01tQhkEMLZmG7wnllR
True,1iLqwmm0uazpcqwSitdaYF
True,5q76Ib7xiO5wi0Px9JJevu
True,5S3pvbWtYJyJfJObcXFSpj
True,6Dvm2upVhTWAOHgmVckr5s
True,2YUBOrCcyeliZxOsnPO1Uu
True,3e3T8MEghSzvAddGqEBvAO
True,37hADJVmvR9zZGyPV0pLjW
True,3eWaw8vWaM9jNNxGgaNsTG
True,2MUxne68CJYaojAXxpPZQv
True,2FDlZ56nVJyCKW4E70Mhtc
True,4t1cc6K2YHPsz79IagD9oZ
True,2fXXZw6N2ybw2l2965dqkw
True,1d5tkhe17y7X9fQHJyOj8W
True,1USuorE6Hs2I1FytJYIVfb
True,12VxihELoHaPfyXtKvw7Sr
True,4E3YQ6l2SHgLw2blc6PxCp
True,4Hx9NssuQsnUWxHT3R8UeG
True,7DKm5qkvnQ8DLEciANaN1j
True,3pscRcbotRAf86mG5MqpZA
True,2244P5JPc720QJSYEfjrq9
True,1Ycb0pk6MtUsUtcSN9ossS
True,4t3yCZ5KsrWFwB26lF1Fo2
True,3njDqmbUPNgbJCt0jl6k81
True,3oYE1AwK5xHyLCImnvuOUU
True,6hbjL93czLGWFuNRR0Kyts
True,4OdNWrFIrjosrtoJ1LzsO9
True,2GrUSSsDbdc54I7ktAnrOx
True,2CFhFZYVkhe9tosGECq0La
True,5hibWWmLRM1jHNYm693qAG
True,4VECd7T0Gix7a3pNyQ1ZaN
True,7esWsqIq3oVG1O2hlGBwKu
True,3Kv2ISvHnPooOo2YvXo0l6
True,70gPWnzPshWr5umSD1yf6K
True,5JYMp2UQTlsLdWC6XvndL0
True,0B7RS8GY3A96WjqI7o0yYl
True,3VOdMDXlUQ9xf4w8D9ma8r
True,1NaPYLgBkkK0Ex7BxZYUDs
True,0zeQyKuu0XGd5r0wsL1mle
True,4IZCSiELr5E4Y2h9AL1Ed5
True,6HDj0XQlvRjl5RGE9r8HVp
True,2LFnekVguMVWY3cE6p49Yg
True,3vBDqDZqm9mCtR3wuCrP2t
True,4xj2C21CNKIZLvQvV7b544
True,4V9JTBgG9pEHOuPSCR6J7P
True,5cMNRNXHg3AFJYyjvOxkLj
True,2d3X9I6qEVz6wnmOBIYH8W
True,2OzCEtayLXhLVEiU544q1u
True,6Tod9g2uPh5m86Gmvu6uma
True,538FML86FgTzxjbrAjsbfU
True,0V2XKGnw6Q3NrTzlpg7wmS
True,1mBqNxXbaFTwQj6cjJTyzF
True,3SwZAgpl3PWWwpMILBgEDE
True,5RiRsyI8IfHsFxUxNDS2e0
True,0Gzb7Vy5SzkkTq9r54V3Wy
True,2wRMJhsxLRQiAKW6qSlkHd
True,6Gtm6k3REpA5t1faUqsIMe
True,75Npv2BQ5onOIUW3mMD8jP
True,2qu3do9b6n88aEJeFk0a5P
True,3XQY8kDjI8LARMIC9xkxQk
True,6m4Ki1GDiMYSLOkTTp9lZt
True,16q3VL7iE1TCdeloEqTINB
True,03tqyYWC9Um2ZqU0ZN849H
True,0zHTrELBtYCagE8KKIIaZk
True,7zi1lO8F71WtC8ksORVFVV
True,0TnsVORllaTDge7ljREMW0
True,2e9EZ2V5QGGZPMJacO3y0Y
True,0wCC06ziWEkYOif44iFggw
True,69yBUy50NgpaYZYoiwDDhL
True,4Y5EjgH7XOE0ejrVGQ8nzW
True,5UIE8Pb27v9aK06EuaoHAf
True,6MGxC0FCxM7IhBg8Szq2jl
True,0rkAUNogg99pvVPs4xqN2h
True,1O3MmsLUbXuPLyrJdw9aCo
True,1YveWmPkPNcCkxd1Nq66IP
True,1Dn1vIdaZzEqSLpRbe8cmq
True,4yhj31ZHVzlKbp7NkMQuUs
True,16tsuk9Rc7yYXDEaMaQve4
True,0HkveV1KOonMBIv1nVBw4D
True,25g0RJSmE8eHzImJ4MUTV7
True,2dRXRG0ZLoVMkU02foQvEy
True,04Hq7FvYhzUdIzD7zQ2i9Y
True,0CveOR9MEQ6zJlkGmthoD6
True,5yn3DnZR0ggHiQbybWThaH
True,2LAOv3IQ9Ssjl9BobvhILg
True,2vZiTnhM82Gr6jjeX0ZaLz
True,64UaWmpiGssjds3A7gJfTK
True,2NImgIlzjrp8hJzPrygaBP
True,4THxOiCuDZ0yWxwRJfbPX7
True,7L9xv8p5SUPyXGPPDMSfOJ
True,1IQhoIeYb0IZIPQSkaVakt
True,4zWvp5fQWgsTsdO342A8u6
True,2hsIrCQRVuKrW5Qg5TsmWU
True,4UhUXGXEeq3mPJyzZkx9fY
True,0RQt83mXMcBthcrfQ7nHLd
True,3lvFqVaJ96wx4ZtzUASL2M
True,2HQcXu5VVWnB5Lw8yfBuMU
True,1EvR32o6JMqRyE6pm2emhk
True,25ZWePgMlBfbhhXKDL12e6
True,4ZsKCy2rPFsknP84uxKkuF
True,5UWZSuro4Xfxodzv55SbCS
True,4RQCYkKadOm1DSeTpHOzhx
True,09C5fO5WYeCLJsrEcrSEpF
True,7igWSjsU40E4bYkIogYlNy
True,0Sl4PiaVloXdqSL3DUsSXf
True,58XxJcaj20D9C4JmQbIopJ
True,404RYQiYJ2uq2ElfZ5CToK
True,7znxqA2bwB3T7k5RqlxSEr
True,1WMNEgUbRMGOf4GkPYu1wf
True,4szwmHDrVdjRjfVujxqVju
True,6g0CECA15uIsT2gv3w6Ryz
True,1UwSFI23jSgIEk60bhTjBL
True,4nDhP5KLmUrPGQe0W71mUB
True,1vDM400je3D3tTVFZ5xPKm
True,1yguXo8YdqOEcdy6rbW9wn
True,1pJ7bXDsa7BEMmUjIu1FhM
True,56mYPS5wj9O4VwvL4aB2Ge
True,7EUPVkOIPu3ZQnCxk8ptAQ
True,1RAiGFKuWKgUUefnf8WbME
True,252GJXKKDE6r8mSqTCrfzo
True,77XYPwuJYiMcaFssIh30ev
True,0O6xpURCR5Cmr24uoqWNSa
False,62bSFMW6ByaR6Q9jyOrHqA
False,4Bg4Y6ca4xcc09UDOWVzTd
False,0EfE0xO9EWNXnQL0UgVOrR
False,51Xr1gyDjwOsBKT21WfaLH
False,3il46WWQ6EpFBY02hKsCHZ
False,2c9sIQJ7J6vstfF31g5d8L
False,5P8oAJbHiH5vdZeN7j842h
False,4Fxdv4Im2tBZQkqRrTWSYw
False,7cd9sDJhSrIsZtnpPzSV96
False,5jCmePWk3UbHcYdiZU7Txh
False,64bPBsTN5wC0ACQ72GzIi9
False,3PQO9MD9wMTpodupeerFEw
False,3AtaBRoq4kCe34Lbyz4XAi
False,2HHbsNcH0L9QyzUZju0aN4
True,40zpvYGtQWjWfbeEX58bYc
True,55gPcsGvP1VGTqn6k5eKxM
True,39Mjqtt78vUff6y16dKhos
True,0SNwJVLRuimYkxtdV8Kj1m
True,7tbxbnkoyPizRw75HWLCqc
True,3woEdGNw8gD2FkrJkVX90q
True,34xPWoJte7BFoFllIfcw82
True,7ttJUu5vsBLhhK0740G79a
True,63bQDQA340O1HLpEWuZ7Oj
True,4NSzDOkM3JTfYYQZaEztoK
True,0U4j2I8GdHmtcmWUntkoSk
True,2FkxpbvXQB1XNyq8WfnQtl
True,6BpCRcWdto5l99S8iLxtAu
True,1c90fMsXUNrmt3hzBxt7sL
True,6ZHZapoE9C7zSrSg5G8fsm
True,6gJgPQIRTFRIgVa3aw9OMH
True,5bcRqKcB6onLgHtS0VJbtP
True,5QFp2qqSsC6G3OGUPJT4Yb
True,5mbPvTo0lE4C00IDa3pwJs
True,08LMQbLAoK24JwEygx9EkM
True,4bz45kaLTS102uRw4NcB2i
True,24MXNcuQqvXeTJrvSaSelK
True,4ESlVoXjrYYJnxEB6UUp3E
True,2WtChiiCBsDnvyrKIHAtrO
True,1jD9MV2jWWt73XzUwtly1L
True,1QA2rLImYiasBVGsvMYqH6
True,0FpyXM3q96gWRBlehnbLkN
True,0RLbfQhzJflQgVeljMB9J7
True,63OZ1alNz0IWUQhUsJVDD9
True,7rlXgpHwsgoCmi9VlemaNH
True,3aSN5exu2ghjjNEHJnOKgd
True,4Fdqb3yyMUdFcdlZm3lXBK
True,0ZeslOL963eQTsKAv7POH7
True,0IEeAiOQUqC3OKCFh1aQH5
True,09QzNmshFsM4Ld4w6cQOF9
True,2DULiibcfh68Y3tSzxmgNv
True,4JhTJFbBchjrmaZId3SpK9
True,5GaxCRH0zYXxhNaclL11Gc
True,60WuFhb7PaphX65VHB5slX
True,5U7Ir0e1gI2zkMdF0KhOgn
True,0H8BHaZcjbExSnbnXSkqAt
True,44fesP453EQfsVtW6SS4Xo
True,53QDAHqMzTE6RYViJdPeqe
True,3jk45oEA71fw479wq9wm8N
True,7MaOGJqHLKmofAdfSAr5KZ
True,2oEqMZgxHcG9e7S1EoR0lZ
True,5SAgUmYCPUo1Cu64BnV8Wp
True,0QxN99d9Kwf6TsQmEMUzQB
True,3ToABaQUZ2yprFT5D1bQHZ
True,4a0ZOOqphZutLjFlQ7CJNJ
True,32IG34HDwdaoP5pFnd70BM
True,60xrSWCyw35ckZtLKihJuW
